state,date,total_cases,daily_cases,daily_cases_per_capita
Missouri,2020-03-09,1.00,0.00,0.00
Missouri,2020-03-10,1.00,0.00,0.00
Missouri,2020-03-11,1.00,0.00,0.00
Missouri,2020-03-12,2.00,1.00,0.02
Missouri,2020-03-13,4.00,2.00,0.03
Missouri,2020-03-14,5.00,1.00,0.02
Missouri,2020-03-15,5.00,0.00,0.00
Missouri,2020-03-16,7.00,2.00,0.03
Missouri,2020-03-17,7.00,0.00,0.00
Missouri,2020-03-18,14.00,7.00,0.11
Missouri,2020-03-19,26.00,12.00,0.20
Missouri,2020-03-20,65.00,39.00,0.64
Missouri,2020-03-21,86.00,21.00,0.34
Missouri,2020-03-22,101.00,15.00,0.24
Missouri,2020-03-23,176.00,75.00,1.22
Missouri,2020-03-24,247.00,71.00,1.16
Missouri,2020-03-25,349.00,102.00,1.66
Missouri,2020-03-26,492.00,143.00,2.33
Missouri,2020-03-27,663.00,171.00,2.79
Missouri,2020-03-28,824.00,161.00,2.62
Missouri,2020-03-29,880.00,56.00,0.91
Missouri,2020-03-30,1020.00,140.00,2.28
Missouri,2020-03-31,1324.00,304.00,4.95
Missouri,2020-04-01,1578.00,254.00,4.14
Missouri,2020-04-02,1829.00,251.00,4.09
Missouri,2020-04-03,2107.00,278.00,4.53
Missouri,2020-04-04,2281.00,174.00,2.84
Missouri,2020-04-05,2365.00,84.00,1.37
Missouri,2020-04-06,2717.00,352.00,5.74
Missouri,2020-04-07,3030.00,313.00,5.10
Missouri,2020-04-08,3314.00,284.00,4.63
Missouri,2020-04-09,3534.00,220.00,3.58
Missouri,2020-04-10,3794.00,260.00,4.24
Missouri,2020-04-11,4023.00,229.00,3.73
Missouri,2020-04-12,4158.00,135.00,2.20
Missouri,2020-04-13,4383.00,225.00,3.67
Missouri,2020-04-14,4681.00,298.00,4.86
Missouri,2020-04-15,4892.00,211.00,3.44
Missouri,2020-04-16,5107.00,215.00,3.50
Missouri,2020-04-17,5272.00,165.00,2.69
Missouri,2020-04-18,5508.00,236.00,3.85
Missouri,2020-04-19,5653.00,145.00,2.36
Missouri,2020-04-20,5799.00,146.00,2.38
Missouri,2020-04-21,5937.00,138.00,2.25
Missouri,2020-04-22,6131.00,194.00,3.16
Missouri,2020-04-23,6312.00,181.00,2.95
Missouri,2020-04-24,6614.00,302.00,4.92
Missouri,2020-04-25,6794.00,180.00,2.93
Missouri,2020-04-26,6961.00,167.00,2.72
Missouri,2020-04-27,7137.00,176.00,2.87
Missouri,2020-04-28,7275.00,138.00,2.25
Missouri,2020-04-29,7398.00,123.00,2.00
Missouri,2020-04-30,7529.00,131.00,2.13
Missouri,2020-05-01,7796.00,267.00,4.35
Missouri,2020-05-02,8107.00,311.00,5.07
Missouri,2020-05-03,8341.00,234.00,3.81
Missouri,2020-05-04,8707.00,366.00,5.96
Missouri,2020-05-05,8877.00,170.00,2.77
Missouri,2020-05-06,9056.00,179.00,2.92
Missouri,2020-05-07,9289.00,233.00,3.80
Missouri,2020-05-08,9431.00,142.00,2.31
Missouri,2020-05-09,9613.00,182.00,2.97
Missouri,2020-05-10,9789.00,176.00,2.87
Missouri,2020-05-11,9863.00,74.00,1.21
Missouri,2020-05-12,9952.00,89.00,1.45
Missouri,2020-05-13,10088.00,136.00,2.22
Missouri,2020-05-14,10257.00,169.00,2.75
Missouri,2020-05-15,10401.00,144.00,2.35
Missouri,2020-05-16,10620.00,219.00,3.57
Missouri,2020-05-17,10738.00,118.00,1.92
Missouri,2020-05-18,10888.00,150.00,2.44
Missouri,2020-05-19,11018.00,130.00,2.12
Missouri,2020-05-20,11220.00,202.00,3.29
Missouri,2020-05-21,11337.00,117.00,1.91
Missouri,2020-05-22,11552.00,215.00,3.50
Missouri,2020-05-23,11747.00,195.00,3.18
Missouri,2020-05-24,11978.00,231.00,3.76
Missouri,2020-05-25,12156.00,178.00,2.90
Missouri,2020-05-26,12279.00,123.00,2.00
Missouri,2020-05-27,12486.00,207.00,3.37
Missouri,2020-05-28,12666.00,180.00,2.93
Missouri,2020-05-29,12786.00,120.00,1.96
Missouri,2020-05-30,12954.00,168.00,2.74
Missouri,2020-05-31,13135.00,181.00,2.95
Missouri,2020-06-01,13316.00,181.00,2.95
Missouri,2020-06-02,13567.00,251.00,4.09
Missouri,2020-06-03,13762.00,195.00,3.18
Missouri,2020-06-04,14047.00,285.00,4.64
Missouri,2020-06-05,14246.00,199.00,3.24
Missouri,2020-06-06,14434.00,188.00,3.06
Missouri,2020-06-07,14543.00,109.00,1.78
Missouri,2020-06-08,14720.00,177.00,2.88
Missouri,2020-06-09,14900.00,180.00,2.93
Missouri,2020-06-10,15182.00,282.00,4.59
Missouri,2020-06-11,15386.00,204.00,3.32
Missouri,2020-06-12,15579.00,193.00,3.14
Missouri,2020-06-13,15803.00,224.00,3.65
Missouri,2020-06-14,15803.00,0.00,0.00
Missouri,2020-06-15,16179.00,376.00,6.13
Missouri,2020-06-16,16407.00,228.00,3.71
Missouri,2020-06-17,16621.00,214.00,3.49
Missouri,2020-06-18,16901.00,280.00,4.56
Missouri,2020-06-19,17195.00,294.00,4.79
Missouri,2020-06-20,17588.00,393.00,6.40
Missouri,2020-06-21,18000.00,412.00,6.71
Missouri,2020-06-22,18140.00,140.00,2.28
Missouri,2020-06-23,18572.00,432.00,7.04
Missouri,2020-06-24,18863.00,291.00,4.74
Missouri,2020-06-25,19367.00,504.00,8.21
Missouri,2020-06-26,19822.00,455.00,7.41
Missouri,2020-06-27,20260.00,438.00,7.14
Missouri,2020-06-28,20287.00,27.00,0.44
Missouri,2020-06-29,21022.00,735.00,11.98
Missouri,2020-06-30,21531.00,509.00,8.29
Missouri,2020-07-01,21903.00,372.00,6.06
Missouri,2020-07-02,22272.00,369.00,6.01
Missouri,2020-07-03,22654.00,382.00,6.22
Missouri,2020-07-04,22761.00,107.00,1.74
Missouri,2020-07-05,23431.00,670.00,10.92
Missouri,2020-07-06,23816.00,385.00,6.27
Missouri,2020-07-07,24613.00,797.00,12.99
Missouri,2020-07-08,25189.00,576.00,9.39
Missouri,2020-07-09,25764.00,575.00,9.37
Missouri,2020-07-10,26660.00,896.00,14.60
Montana,2020-01-23,0.00,0.00,0.00
Montana,2020-01-24,0.00,0.00,0.00
Montana,2020-01-25,0.00,0.00,0.00
Montana,2020-01-26,0.00,0.00,0.00
Montana,2020-01-27,0.00,0.00,0.00
Montana,2020-01-28,0.00,0.00,0.00
Montana,2020-01-29,0.00,0.00,0.00
Montana,2020-01-30,0.00,0.00,0.00
Montana,2020-01-31,0.00,0.00,0.00
Montana,2020-02-01,0.00,0.00,0.00
Montana,2020-02-02,0.00,0.00,0.00
Montana,2020-02-03,0.00,0.00,0.00
Montana,2020-02-04,0.00,0.00,0.00
Montana,2020-02-05,0.00,0.00,0.00
Montana,2020-02-06,0.00,0.00,0.00
Montana,2020-02-07,0.00,0.00,0.00
Montana,2020-02-08,0.00,0.00,0.00
Montana,2020-02-09,0.00,0.00,0.00
Montana,2020-02-10,0.00,0.00,0.00
Montana,2020-02-11,0.00,0.00,0.00
Montana,2020-02-12,0.00,0.00,0.00
Montana,2020-02-13,0.00,0.00,0.00
Montana,2020-02-14,0.00,0.00,0.00
Montana,2020-02-15,0.00,0.00,0.00
Montana,2020-02-16,0.00,0.00,0.00
Montana,2020-02-17,0.00,0.00,0.00
Montana,2020-02-18,0.00,0.00,0.00
Montana,2020-02-19,0.00,0.00,0.00
Montana,2020-02-20,0.00,0.00,0.00
Montana,2020-02-21,0.00,0.00,0.00
Montana,2020-02-22,0.00,0.00,0.00
Montana,2020-02-23,0.00,0.00,0.00
Montana,2020-02-24,0.00,0.00,0.00
Montana,2020-02-25,0.00,0.00,0.00
Montana,2020-02-26,0.00,0.00,0.00
Montana,2020-02-27,0.00,0.00,0.00
Montana,2020-02-28,0.00,0.00,0.00
Montana,2020-02-29,0.00,0.00,0.00
Montana,2020-03-01,0.00,0.00,0.00
Montana,2020-03-02,0.00,0.00,0.00
Montana,2020-03-03,0.00,0.00,0.00
Montana,2020-03-04,0.00,0.00,0.00
Montana,2020-03-05,0.00,0.00,0.00
Montana,2020-03-06,0.00,0.00,0.00
Montana,2020-03-07,0.00,0.00,0.00
Montana,2020-03-08,0.00,0.00,0.00
Montana,2020-03-09,0.00,0.00,0.00
Montana,2020-03-10,0.00,0.00,0.00
Montana,2020-03-11,0.00,0.00,0.00
Montana,2020-03-12,0.00,0.00,0.00
Montana,2020-03-13,4.00,4.00,0.37
Montana,2020-03-14,6.00,2.00,0.19
Montana,2020-03-15,6.00,0.00,0.00
Montana,2020-03-16,8.00,2.00,0.19
Montana,2020-03-17,8.00,0.00,0.00
Montana,2020-03-18,8.00,0.00,0.00
Montana,2020-03-19,10.00,2.00,0.19
Montana,2020-03-20,19.00,9.00,0.84
Montana,2020-03-21,27.00,8.00,0.75
Montana,2020-03-22,34.00,7.00,0.65
Montana,2020-03-23,45.00,11.00,1.03
Montana,2020-03-24,51.00,6.00,0.56
Montana,2020-03-25,65.00,14.00,1.31
Montana,2020-03-26,89.00,24.00,2.25
Montana,2020-03-27,120.00,31.00,2.90
Montana,2020-03-28,147.00,27.00,2.53
Montana,2020-03-29,161.00,14.00,1.31
Montana,2020-03-30,177.00,16.00,1.50
Montana,2020-03-31,198.00,21.00,1.96
Montana,2020-04-01,217.00,19.00,1.78
Montana,2020-04-02,241.00,24.00,2.25
Montana,2020-04-03,262.00,21.00,1.96
Montana,2020-04-04,281.00,19.00,1.78
Montana,2020-04-05,296.00,15.00,1.40
Montana,2020-04-06,318.00,22.00,2.06
Montana,2020-04-07,318.00,0.00,0.00
Montana,2020-04-08,331.00,13.00,1.22
Montana,2020-04-09,331.00,0.00,0.00
Montana,2020-04-10,331.00,0.00,0.00
Montana,2020-04-11,331.00,0.00,0.00
Montana,2020-04-12,331.00,0.00,0.00
Montana,2020-04-13,331.00,0.00,0.00
Montana,2020-04-14,331.00,0.00,0.00
Montana,2020-04-15,331.00,0.00,0.00
Montana,2020-04-16,413.00,82.00,7.67
Montana,2020-04-17,422.00,9.00,0.84
Montana,2020-04-18,426.00,4.00,0.37
Montana,2020-04-19,433.00,7.00,0.65
Montana,2020-04-20,433.00,0.00,0.00
Montana,2020-04-21,437.00,4.00,0.37
Montana,2020-04-22,439.00,2.00,0.19
Montana,2020-04-23,442.00,3.00,0.28
Montana,2020-04-24,444.00,2.00,0.19
Montana,2020-04-25,445.00,1.00,0.09
Montana,2020-04-26,448.00,3.00,0.28
Montana,2020-04-27,449.00,1.00,0.09
Montana,2020-04-28,451.00,2.00,0.19
Montana,2020-04-29,451.00,0.00,0.00
Montana,2020-04-30,452.00,1.00,0.09
Montana,2020-05-01,452.00,0.00,0.00
Montana,2020-05-02,454.00,2.00,0.19
Montana,2020-05-03,454.00,0.00,0.00
Montana,2020-05-04,456.00,2.00,0.19
Montana,2020-05-05,456.00,0.00,0.00
Montana,2020-05-06,456.00,0.00,0.00
Montana,2020-05-07,456.00,0.00,0.00
Montana,2020-05-08,458.00,2.00,0.19
Montana,2020-05-09,459.00,1.00,0.09
Montana,2020-05-10,459.00,0.00,0.00
Montana,2020-05-11,460.00,1.00,0.09
Montana,2020-05-12,462.00,2.00,0.19
Montana,2020-05-13,463.00,1.00,0.09
Montana,2020-05-14,463.00,0.00,0.00
Montana,2020-05-15,467.00,4.00,0.37
Montana,2020-05-16,469.00,2.00,0.19
Montana,2020-05-17,469.00,0.00,0.00
Montana,2020-05-18,471.00,2.00,0.19
Montana,2020-05-19,472.00,1.00,0.09
Montana,2020-05-20,479.00,7.00,0.65
Montana,2020-05-21,479.00,0.00,0.00
Montana,2020-05-22,479.00,0.00,0.00
Montana,2020-05-23,483.00,4.00,0.37
Montana,2020-05-24,483.00,0.00,0.00
Montana,2020-05-25,483.00,0.00,0.00
Montana,2020-05-26,483.00,0.00,0.00
Montana,2020-05-27,485.00,2.00,0.19
Montana,2020-05-28,489.00,4.00,0.37
Montana,2020-05-29,497.00,8.00,0.75
Montana,2020-05-30,509.00,12.00,1.12
Montana,2020-05-31,519.00,10.00,0.94
Montana,2020-06-01,523.00,4.00,0.37
Montana,2020-06-02,527.00,4.00,0.37
Montana,2020-06-03,529.00,2.00,0.19
Montana,2020-06-04,543.00,14.00,1.31
Montana,2020-06-05,545.00,2.00,0.19
Montana,2020-06-06,546.00,1.00,0.09
Montana,2020-06-07,551.00,5.00,0.47
Montana,2020-06-08,554.00,3.00,0.28
Montana,2020-06-09,560.00,6.00,0.56
Montana,2020-06-10,568.00,8.00,0.75
Montana,2020-06-11,571.00,3.00,0.28
Montana,2020-06-12,581.00,10.00,0.94
Montana,2020-06-13,596.00,15.00,1.40
Montana,2020-06-14,609.00,13.00,1.22
Montana,2020-06-15,616.00,7.00,0.65
Montana,2020-06-16,622.00,6.00,0.56
Montana,2020-06-17,639.00,17.00,1.59
Montana,2020-06-18,663.00,24.00,2.25
Montana,2020-06-19,674.00,11.00,1.03
Montana,2020-06-20,704.00,30.00,2.81
Montana,2020-06-21,723.00,19.00,1.78
Montana,2020-06-22,739.00,16.00,1.50
Montana,2020-06-23,743.00,4.00,0.37
Montana,2020-06-24,783.00,40.00,3.74
Montana,2020-06-25,819.00,36.00,3.37
Montana,2020-06-26,848.00,29.00,2.71
Montana,2020-06-27,871.00,23.00,2.15
Montana,2020-06-28,881.00,10.00,0.94
Montana,2020-06-29,937.00,56.00,5.24
Montana,2020-06-30,985.00,48.00,4.49
Montana,2020-07-01,1016.00,31.00,2.90
Montana,2020-07-02,1107.00,91.00,8.51
Montana,2020-07-03,1151.00,44.00,4.12
Montana,2020-07-04,1191.00,40.00,3.74
Montana,2020-07-05,1236.00,45.00,4.21
Montana,2020-07-06,1273.00,37.00,3.46
Montana,2020-07-07,1353.00,80.00,7.49
Montana,2020-07-08,1397.00,44.00,4.12
Montana,2020-07-09,1493.00,96.00,8.98
Montana,2020-07-10,1620.00,127.00,11.88
Nebraska,2020-01-23,0.00,0.00,0.00
Nebraska,2020-01-24,0.00,0.00,0.00
Nebraska,2020-01-25,0.00,0.00,0.00
Nebraska,2020-01-26,0.00,0.00,0.00
Nebraska,2020-01-27,0.00,0.00,0.00
Nebraska,2020-01-28,0.00,0.00,0.00
Nebraska,2020-01-29,0.00,0.00,0.00
Nebraska,2020-01-30,0.00,0.00,0.00
Nebraska,2020-01-31,0.00,0.00,0.00
Nebraska,2020-02-01,0.00,0.00,0.00
Nebraska,2020-02-02,0.00,0.00,0.00
Nebraska,2020-02-03,0.00,0.00,0.00
Nebraska,2020-02-04,0.00,0.00,0.00
Nebraska,2020-02-05,0.00,0.00,0.00
Nebraska,2020-02-06,0.00,0.00,0.00
Nebraska,2020-02-07,0.00,0.00,0.00
Nebraska,2020-02-08,0.00,0.00,0.00
Nebraska,2020-02-09,0.00,0.00,0.00
Nebraska,2020-02-10,0.00,0.00,0.00
Nebraska,2020-02-11,0.00,0.00,0.00
Nebraska,2020-02-12,0.00,0.00,0.00
Nebraska,2020-02-13,0.00,0.00,0.00
Nebraska,2020-02-14,0.00,0.00,0.00
Nebraska,2020-02-15,0.00,0.00,0.00
Nebraska,2020-02-16,0.00,0.00,0.00
Nebraska,2020-02-17,0.00,0.00,0.00
Nebraska,2020-02-18,0.00,0.00,0.00
Nebraska,2020-02-19,0.00,0.00,0.00
Nebraska,2020-02-20,0.00,0.00,0.00
Nebraska,2020-02-21,0.00,0.00,0.00
Nebraska,2020-02-22,0.00,0.00,0.00
Nebraska,2020-02-23,0.00,0.00,0.00
Nebraska,2020-02-24,0.00,0.00,0.00
Nebraska,2020-02-25,0.00,0.00,0.00
Nebraska,2020-02-26,0.00,0.00,0.00
Nebraska,2020-02-27,0.00,0.00,0.00
Nebraska,2020-02-28,0.00,0.00,0.00
Nebraska,2020-02-29,0.00,0.00,0.00
Nebraska,2020-03-01,0.00,0.00,0.00
Nebraska,2020-03-02,0.00,0.00,0.00
Nebraska,2020-03-03,0.00,0.00,0.00
Nebraska,2020-03-04,0.00,0.00,0.00
Nebraska,2020-03-05,0.00,0.00,0.00
Nebraska,2020-03-06,1.00,1.00,0.05
Nebraska,2020-03-07,1.00,0.00,0.00
Nebraska,2020-03-08,1.00,0.00,0.00
Nebraska,2020-03-09,4.00,3.00,0.16
Nebraska,2020-03-10,5.00,1.00,0.05
Nebraska,2020-03-11,10.00,5.00,0.26
Nebraska,2020-03-12,11.00,1.00,0.05
Nebraska,2020-03-13,13.00,2.00,0.10
Nebraska,2020-03-14,18.00,5.00,0.26
Nebraska,2020-03-15,18.00,0.00,0.00
Nebraska,2020-03-16,18.00,0.00,0.00
Nebraska,2020-03-17,24.00,6.00,0.31
Nebraska,2020-03-18,24.00,0.00,0.00
Nebraska,2020-03-19,31.00,7.00,0.36
Nebraska,2020-03-20,36.00,5.00,0.26
Nebraska,2020-03-21,45.00,9.00,0.47
Nebraska,2020-03-22,46.00,1.00,0.05
Nebraska,2020-03-23,49.00,3.00,0.16
Nebraska,2020-03-24,52.00,3.00,0.16
Nebraska,2020-03-25,59.00,7.00,0.36
Nebraska,2020-03-26,70.00,11.00,0.57
Nebraska,2020-03-27,77.00,7.00,0.36
Nebraska,2020-03-28,98.00,21.00,1.09
Nebraska,2020-03-29,119.00,21.00,1.09
Nebraska,2020-03-30,142.00,23.00,1.19
Nebraska,2020-03-31,166.00,24.00,1.24
Nebraska,2020-04-01,201.00,35.00,1.81
Nebraska,2020-04-02,249.00,48.00,2.48
Nebraska,2020-04-03,279.00,30.00,1.55
Nebraska,2020-04-04,313.00,34.00,1.76
Nebraska,2020-04-05,349.00,36.00,1.86
Nebraska,2020-04-06,396.00,47.00,2.43
Nebraska,2020-04-07,476.00,80.00,4.14
Nebraska,2020-04-08,520.00,44.00,2.27
Nebraska,2020-04-09,574.00,54.00,2.79
Nebraska,2020-04-10,644.00,70.00,3.62
Nebraska,2020-04-11,701.00,57.00,2.95
Nebraska,2020-04-12,755.00,54.00,2.79
Nebraska,2020-04-13,830.00,75.00,3.88
Nebraska,2020-04-14,871.00,41.00,2.12
Nebraska,2020-04-15,913.00,42.00,2.17
Nebraska,2020-04-16,958.00,45.00,2.33
Nebraska,2020-04-17,1001.00,43.00,2.22
Nebraska,2020-04-18,1161.00,160.00,8.27
Nebraska,2020-04-19,1198.00,37.00,1.91
Nebraska,2020-04-20,1291.00,93.00,4.81
Nebraska,2020-04-21,1434.00,143.00,7.39
Nebraska,2020-04-22,1674.00,240.00,12.41
Nebraska,2020-04-23,1893.00,219.00,11.32
Nebraska,2020-04-24,2108.00,215.00,11.11
Nebraska,2020-04-25,2392.00,284.00,14.68
Nebraska,2020-04-26,2515.00,123.00,6.36
Nebraska,2020-04-27,2878.00,363.00,18.77
Nebraska,2020-04-28,3278.00,400.00,20.68
Nebraska,2020-04-29,3758.00,480.00,24.81
Nebraska,2020-04-30,4230.00,472.00,24.40
Nebraska,2020-05-01,4779.00,549.00,28.38
Nebraska,2020-05-02,5258.00,479.00,24.76
Nebraska,2020-05-03,5595.00,337.00,17.42
Nebraska,2020-05-04,5986.00,391.00,20.21
Nebraska,2020-05-05,6333.00,347.00,17.94
Nebraska,2020-05-06,6665.00,332.00,17.16
Nebraska,2020-05-07,7065.00,400.00,20.68
Nebraska,2020-05-08,7693.00,628.00,32.46
Nebraska,2020-05-09,8089.00,396.00,20.47
Nebraska,2020-05-10,8169.00,80.00,4.14
Nebraska,2020-05-11,8388.00,219.00,11.32
Nebraska,2020-05-12,8529.00,141.00,7.29
Nebraska,2020-05-13,8906.00,377.00,19.49
Nebraska,2020-05-14,9239.00,333.00,17.21
Nebraska,2020-05-15,9605.00,366.00,18.92
Nebraska,2020-05-16,10048.00,443.00,22.90
Nebraska,2020-05-17,10169.00,121.00,6.26
Nebraska,2020-05-18,10455.00,286.00,14.78
Nebraska,2020-05-19,10683.00,228.00,11.79
Nebraska,2020-05-20,10945.00,262.00,13.54
Nebraska,2020-05-21,11247.00,302.00,15.61
Nebraska,2020-05-22,11490.00,243.00,12.56
Nebraska,2020-05-23,11789.00,299.00,15.46
Nebraska,2020-05-24,11940.00,151.00,7.81
Nebraska,2020-05-25,12166.00,226.00,11.68
Nebraska,2020-05-26,12421.00,255.00,13.18
Nebraska,2020-05-27,12784.00,363.00,18.77
Nebraska,2020-05-28,13050.00,266.00,13.75
Nebraska,2020-05-29,13436.00,386.00,19.95
Nebraska,2020-05-30,13686.00,250.00,12.92
Nebraska,2020-05-31,13878.00,192.00,9.93
Nebraska,2020-06-01,14129.00,251.00,12.98
Nebraska,2020-06-02,14400.00,271.00,14.01
Nebraska,2020-06-03,14669.00,269.00,13.91
Nebraska,2020-06-04,14921.00,252.00,13.03
Nebraska,2020-06-05,15184.00,263.00,13.60
Nebraska,2020-06-06,15349.00,165.00,8.53
Nebraska,2020-06-07,15441.00,92.00,4.76
Nebraska,2020-06-08,15563.00,122.00,6.31
Nebraska,2020-06-09,15696.00,133.00,6.88
Nebraska,2020-06-10,15837.00,141.00,7.29
Nebraska,2020-06-11,16128.00,291.00,15.04
Nebraska,2020-06-12,16332.00,204.00,10.55
Nebraska,2020-06-13,16452.00,120.00,6.20
Nebraska,2020-06-14,16542.00,90.00,4.65
Nebraska,2020-06-15,16672.00,130.00,6.72
Nebraska,2020-06-16,16859.00,187.00,9.67
Nebraska,2020-06-17,17050.00,191.00,9.87
Nebraska,2020-06-18,17233.00,183.00,9.46
Nebraska,2020-06-19,17408.00,175.00,9.05
Nebraska,2020-06-20,17517.00,109.00,5.63
Nebraska,2020-06-21,17619.00,102.00,5.27
Nebraska,2020-06-22,17769.00,150.00,7.75
Nebraska,2020-06-23,17908.00,139.00,7.19
Nebraska,2020-06-24,18035.00,127.00,6.57
Nebraska,2020-06-25,18178.00,143.00,7.39
Nebraska,2020-06-26,18353.00,175.00,9.05
Nebraska,2020-06-27,18599.00,246.00,12.72
Nebraska,2020-06-28,18720.00,121.00,6.26
Nebraska,2020-06-29,18862.00,142.00,7.34
Nebraska,2020-06-30,19002.00,140.00,7.24
Nebraska,2020-07-01,19134.00,132.00,6.82
Nebraska,2020-07-02,19286.00,152.00,7.86
Nebraska,2020-07-03,19499.00,213.00,11.01
Nebraska,2020-07-04,19657.00,158.00,8.17
Nebraska,2020-07-05,19759.00,102.00,5.27
Nebraska,2020-07-06,19874.00,115.00,5.94
Nebraska,2020-07-07,20074.00,200.00,10.34
Nebraska,2020-07-08,20301.00,227.00,11.73
Nebraska,2020-07-09,20458.00,157.00,8.12
Nebraska,2020-07-10,20637.00,179.00,9.25
Nevada,2020-01-23,0.00,0.00,0.00
Nevada,2020-01-24,0.00,0.00,0.00
Nevada,2020-01-25,0.00,0.00,0.00
Nevada,2020-01-26,0.00,0.00,0.00
Nevada,2020-01-27,0.00,0.00,0.00
Nevada,2020-01-28,0.00,0.00,0.00
Nevada,2020-01-29,0.00,0.00,0.00
Nevada,2020-01-30,0.00,0.00,0.00
Nevada,2020-01-31,0.00,0.00,0.00
Nevada,2020-02-01,0.00,0.00,0.00
Nevada,2020-02-02,0.00,0.00,0.00
Nevada,2020-02-03,0.00,0.00,0.00
Nevada,2020-02-04,0.00,0.00,0.00
Nevada,2020-02-05,0.00,0.00,0.00
Nevada,2020-02-06,0.00,0.00,0.00
Nevada,2020-02-07,0.00,0.00,0.00
Nevada,2020-02-08,0.00,0.00,0.00
Nevada,2020-02-09,0.00,0.00,0.00
Nevada,2020-02-10,0.00,0.00,0.00
Nevada,2020-02-11,0.00,0.00,0.00
Nevada,2020-02-12,0.00,0.00,0.00
Nevada,2020-02-13,0.00,0.00,0.00
Nevada,2020-02-14,0.00,0.00,0.00
Nevada,2020-02-15,0.00,0.00,0.00
Nevada,2020-02-16,0.00,0.00,0.00
Nevada,2020-02-17,0.00,0.00,0.00
Nevada,2020-02-18,0.00,0.00,0.00
Nevada,2020-02-19,0.00,0.00,0.00
Nevada,2020-02-20,0.00,0.00,0.00
Nevada,2020-02-21,0.00,0.00,0.00
Nevada,2020-02-22,0.00,0.00,0.00
Nevada,2020-02-23,0.00,0.00,0.00
Nevada,2020-02-24,0.00,0.00,0.00
Nevada,2020-02-25,0.00,0.00,0.00
Nevada,2020-02-26,0.00,0.00,0.00
Nevada,2020-02-27,0.00,0.00,0.00
Nevada,2020-02-28,0.00,0.00,0.00
Nevada,2020-02-29,0.00,0.00,0.00
Nevada,2020-03-01,0.00,0.00,0.00
Nevada,2020-03-02,0.00,0.00,0.00
Nevada,2020-03-03,0.00,0.00,0.00
Nevada,2020-03-04,0.00,0.00,0.00
Nevada,2020-03-05,1.00,1.00,0.03
Nevada,2020-03-06,2.00,1.00,0.03
Nevada,2020-03-07,2.00,0.00,0.00
Nevada,2020-03-08,4.00,2.00,0.06
Nevada,2020-03-09,4.00,0.00,0.00
Nevada,2020-03-10,7.00,3.00,0.10
Nevada,2020-03-11,7.00,0.00,0.00
Nevada,2020-03-12,11.00,4.00,0.13
Nevada,2020-03-13,20.00,9.00,0.29
Nevada,2020-03-14,21.00,1.00,0.03
Nevada,2020-03-15,26.00,5.00,0.16
Nevada,2020-03-16,45.00,19.00,0.62
Nevada,2020-03-17,55.00,10.00,0.32
Nevada,2020-03-18,55.00,0.00,0.00
Nevada,2020-03-19,91.00,36.00,1.17
Nevada,2020-03-20,153.00,62.00,2.01
Nevada,2020-03-21,156.00,3.00,0.10
Nevada,2020-03-22,156.00,0.00,0.00
Nevada,2020-03-23,182.00,26.00,0.84
Nevada,2020-03-24,281.00,99.00,3.21
Nevada,2020-03-25,313.00,32.00,1.04
Nevada,2020-03-26,420.00,107.00,3.47
Nevada,2020-03-27,520.00,100.00,3.25
Nevada,2020-03-28,637.00,117.00,3.80
Nevada,2020-03-29,651.00,14.00,0.45
Nevada,2020-03-30,882.00,231.00,7.50
Nevada,2020-03-31,1039.00,157.00,5.10
Nevada,2020-04-01,1157.00,118.00,3.83
Nevada,2020-04-02,1345.00,188.00,6.10
Nevada,2020-04-03,1551.00,206.00,6.69
Nevada,2020-04-04,1710.00,159.00,5.16
Nevada,2020-04-05,1830.00,120.00,3.90
Nevada,2020-04-06,1938.00,108.00,3.51
Nevada,2020-04-07,2098.00,160.00,5.19
Nevada,2020-04-08,2264.00,166.00,5.39
Nevada,2020-04-09,2438.00,174.00,5.65
Nevada,2020-04-10,2606.00,168.00,5.45
Nevada,2020-04-11,2606.00,0.00,0.00
Nevada,2020-04-12,2606.00,0.00,0.00
Nevada,2020-04-13,2606.00,0.00,0.00
Nevada,2020-04-14,2606.00,0.00,0.00
Nevada,2020-04-15,2606.00,0.00,0.00
Nevada,2020-04-16,3306.00,700.00,22.73
Nevada,2020-04-17,3443.00,137.00,4.45
Nevada,2020-04-18,3611.00,168.00,5.45
Nevada,2020-04-19,3709.00,98.00,3.18
Nevada,2020-04-20,3797.00,88.00,2.86
Nevada,2020-04-21,3927.00,130.00,4.22
Nevada,2020-04-22,4074.00,147.00,4.77
Nevada,2020-04-23,4207.00,133.00,4.32
Nevada,2020-04-24,4355.00,148.00,4.80
Nevada,2020-04-25,4529.00,174.00,5.65
Nevada,2020-04-26,4624.00,95.00,3.08
Nevada,2020-04-27,4708.00,84.00,2.73
Nevada,2020-04-28,4784.00,76.00,2.47
Nevada,2020-04-29,4933.00,149.00,4.84
Nevada,2020-04-30,5022.00,89.00,2.89
Nevada,2020-05-01,5057.00,35.00,1.14
Nevada,2020-05-02,5389.00,332.00,10.78
Nevada,2020-05-03,5472.00,83.00,2.69
Nevada,2020-05-04,5472.00,0.00,0.00
Nevada,2020-05-05,5510.00,38.00,1.23
Nevada,2020-05-06,5613.00,103.00,3.34
Nevada,2020-05-07,5700.00,87.00,2.82
Nevada,2020-05-08,5703.00,3.00,0.10
Nevada,2020-05-09,6051.00,348.00,11.30
